paperID,imageID,size,uncertainty
,2014T12,,1
2014T12,10.1109@TVCG.2014.2346753,,8
10.1109@TVCG.2014.2346753,10.1109@TVCG.2014.2346753_08_01_T12.jpg,2488068,1
10.1109@TVCG.2014.2346753,10.1109@TVCG.2014.2346753_08_02_T12.jpg,3730752,1
10.1109@TVCG.2014.2346753,10.1109@TVCG.2014.2346753_08_03_T12.jpg,2434512,1
10.1109@TVCG.2014.2346753,10.1109@TVCG.2014.2346753_08_04_T12.jpg,1170720,1
10.1109@TVCG.2014.2346753,10.1109@TVCG.2014.2346753_08_05_T12.jpg,1059180,1
10.1109@TVCG.2014.2346753,10.1109@TVCG.2014.2346753_08_06_T12.jpg,759990,1
10.1109@TVCG.2014.2346753,10.1109@TVCG.2014.2346753_08_07_T12.jpg,835704,1
10.1109@TVCG.2014.2346753,10.1109@TVCG.2014.2346753_08_08_T12.jpg,2263299,1
