paperID,imageID,size,uncertainty
,2014T07,,4
2014T07,10.1109@TVCG.2014.2346274,,18
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_01_T07.jpg,338742,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_02_T07.jpg,543048,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_03_T07.jpg,406980,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_04_T07.jpg,385968,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_05_T07.jpg,630198,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_06_T07.jpg,324216,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_07_T07.jpg,546516,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_08_T07.jpg,711288,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_09_T07.jpg,712422,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_10_T07.jpg,710640,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_11_T07.jpg,3372096,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_12_T07.jpg,1536240,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_13_T07.jpg,1059333,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_14_T07.jpg,719565,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_15_T07.jpg,1056330,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_16_T07.jpg,1714560,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_17_T07.jpg,1352736,1
10.1109@TVCG.2014.2346274,10.1109@TVCG.2014.2346274_18_18_T07.jpg,2977368,1
2014T07,10.1109@TVCG.2014.2346312,,10
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_01_T07.jpg,1387932,1
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_02_T07.jpg,861804,1
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_03_T07.jpg,2010336,1
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_04_T07.jpg,984165,1
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_05_T07.jpg,2808960,1
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_06_T07.jpg,637941,1
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_07_T07.jpg,786720,1
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_08_T07.jpg,605727,1
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_09_T07.jpg,1098240,1
10.1109@TVCG.2014.2346312,10.1109@TVCG.2014.2346312_10_10_T07.jpg,1006848,1
2014T07,10.1109@TVCG.2014.2346324,,8
10.1109@TVCG.2014.2346324,10.1109@TVCG.2014.2346324_08_01_T07.jpg,1122642,1
10.1109@TVCG.2014.2346324,10.1109@TVCG.2014.2346324_08_02_T07.jpg,1992432,1
10.1109@TVCG.2014.2346324,10.1109@TVCG.2014.2346324_08_03_T07.jpg,1548000,1
10.1109@TVCG.2014.2346324,10.1109@TVCG.2014.2346324_08_04_T07.jpg,559680,1
10.1109@TVCG.2014.2346324,10.1109@TVCG.2014.2346324_08_05_T07.jpg,875007,1
10.1109@TVCG.2014.2346324,10.1109@TVCG.2014.2346324_08_06_T07.jpg,511209,1
10.1109@TVCG.2014.2346324,10.1109@TVCG.2014.2346324_08_07_T07.jpg,3464064,1
10.1109@TVCG.2014.2346324,10.1109@TVCG.2014.2346324_08_08_T07.jpg,1486080,1
2014T07,10.1109@TVCG.2014.2346454,,8
10.1109@TVCG.2014.2346454,10.1109@TVCG.2014.2346454_08_01_T07.jpg,3804720,1
10.1109@TVCG.2014.2346454,10.1109@TVCG.2014.2346454_08_02_T07.jpg,1147740,1
10.1109@TVCG.2014.2346454,10.1109@TVCG.2014.2346454_08_03_T07.jpg,4720824,1
10.1109@TVCG.2014.2346454,10.1109@TVCG.2014.2346454_08_04_T07.jpg,4538898,1
10.1109@TVCG.2014.2346454,10.1109@TVCG.2014.2346454_08_05_T07.jpg,4211328,1
10.1109@TVCG.2014.2346454,10.1109@TVCG.2014.2346454_08_06_T07.jpg,3941784,1
10.1109@TVCG.2014.2346454,10.1109@TVCG.2014.2346454_08_07_T07.jpg,1839789,1
10.1109@TVCG.2014.2346454,10.1109@TVCG.2014.2346454_08_08_T07.jpg,4037946,1
