paperID,imageID,size,uncertainty
,2010T11,,8
2010T11,10.1109@TVCG.2010.131,,13
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_01_T11.jpg,649296,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_02_T11.jpg,631680,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_03_T11.jpg,938736,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_04_T11.jpg,326037,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_05_T11.jpg,653184,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_06_T11.jpg,458577,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_07_T11.jpg,599778,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_08_T11.jpg,697851,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_09_T11.jpg,349848,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_10_T11.jpg,2354688,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_11_T11.jpg,502152,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_12_T11.jpg,2218608,1
10.1109@TVCG.2010.131,10.1109@TVCG.2010.131_13_13_T11.jpg,554649,1
2010T11,10.1109@TVCG.2010.166,,15
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_01_T11.jpg,1463490,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_02_T11.jpg,1785240,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_03_T11.jpg,1711080,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_04_T11.jpg,660300,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_05_T11.jpg,1072500,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_06_T11.jpg,397824,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_07_T11.jpg,892692,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_08_T11.jpg,576960,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_09_T11.jpg,1393560,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_10_T11.jpg,936192,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_11_T11.jpg,600480,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_12_T11.jpg,811032,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_13_T11.jpg,632520,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_14_T11.jpg,358176,1
10.1109@TVCG.2010.166,10.1109@TVCG.2010.166_15_15_T11.jpg,611658,1
2010T11,10.1109@TVCG.2010.169,,13
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_01_T11.jpg,1338240,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_02_T11.jpg,1716408,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_03_T11.jpg,1415250,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_04_T11.jpg,1598520,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_05_T11.jpg,707067,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_06_T11.jpg,948780,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_07_T11.jpg,884352,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_08_T11.jpg,684447,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_09_T11.jpg,1824768,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_10_T11.jpg,1603140,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_11_T11.jpg,841995,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_12_T11.jpg,999915,1
10.1109@TVCG.2010.169,10.1109@TVCG.2010.169_13_13_T11.jpg,666792,1
2010T11,10.1109@TVCG.2010.170,,8
10.1109@TVCG.2010.170,10.1109@TVCG.2010.170_08_01_T11.jpg,2355660,1
10.1109@TVCG.2010.170,10.1109@TVCG.2010.170_08_02_T11.jpg,1731828,1
10.1109@TVCG.2010.170,10.1109@TVCG.2010.170_08_03_T11.jpg,878592,1
10.1109@TVCG.2010.170,10.1109@TVCG.2010.170_08_04_T11.jpg,1581081,1
10.1109@TVCG.2010.170,10.1109@TVCG.2010.170_08_05_T11.jpg,2892504,1
10.1109@TVCG.2010.170,10.1109@TVCG.2010.170_08_06_T11.jpg,1858944,1
