paperID,imageID,size,uncertainty
,2014T02,,4
2014T02,10.1109@TVCG.2014.2346297,,10
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_01_T02.jpg,6236160,1
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_02_T02.jpg,1854576,1
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_03_T02.jpg,1172232,1
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_04_T02.jpg,1371648,1
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_05_T02.jpg,1200042,1
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_06_T02.jpg,1299480,1
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_07_T02.jpg,1998594,1
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_08_T02.jpg,1417962,1
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_09_T02.jpg,1197840,1
10.1109@TVCG.2014.2346297,10.1109@TVCG.2014.2346297_10_10_T02.jpg,1684224,1
2014T02,10.1109@TVCG.2014.2346455,,12
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_01_T02.jpg,1537704,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_02_T02.jpg,188397,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_03_T02.jpg,408576,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_04_T02.jpg,1540647,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_05_T02.jpg,296352,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_06_T02.jpg,719580,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_07_T02.jpg,1001550,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_08_T02.jpg,1924962,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_09_T02.jpg,2675088,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_10_T02.jpg,2599872,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_11_T02.jpg,2893440,1
10.1109@TVCG.2014.2346455,10.1109@TVCG.2014.2346455_12_12_T02.jpg,1683552,1
2014T02,10.1109@TVCG.2014.2346751,,5
10.1109@TVCG.2014.2346751,10.1109@TVCG.2014.2346751_05_01_T02.jpg,612816,1
10.1109@TVCG.2014.2346751,10.1109@TVCG.2014.2346751_05_02_T02.jpg,1788612,1
10.1109@TVCG.2014.2346751,10.1109@TVCG.2014.2346751_05_03_T02.jpg,2849946,1
10.1109@TVCG.2014.2346751,10.1109@TVCG.2014.2346751_05_04_T02.jpg,4794864,1
10.1109@TVCG.2014.2346751,10.1109@TVCG.2014.2346751_05_05_T02.jpg,16198806,1
2014T02,10.1109@VAST.2014.7042476,,9
10.1109@VAST.2014.7042476,10.1109@VAST.2014.7042476_09_01_T02.jpg,1032561,1
10.1109@VAST.2014.7042476,10.1109@VAST.2014.7042476_09_02_T02.jpg,873864,1
10.1109@VAST.2014.7042476,10.1109@VAST.2014.7042476_09_03_T02.jpg,1308735,1
10.1109@VAST.2014.7042476,10.1109@VAST.2014.7042476_09_04_T02.jpg,1089612,1
10.1109@VAST.2014.7042476,10.1109@VAST.2014.7042476_09_05_T02.jpg,2144640,1
10.1109@VAST.2014.7042476,10.1109@VAST.2014.7042476_09_06_T02.jpg,216756,1
10.1109@VAST.2014.7042476,10.1109@VAST.2014.7042476_09_07_T02.jpg,680205,1
10.1109@VAST.2014.7042476,10.1109@VAST.2014.7042476_09_08_T02.jpg,881475,1
10.1109@VAST.2014.7042476,10.1109@VAST.2014.7042476_09_09_T02.jpg,1196598,1
