paperID,imageID,size,uncertainty
,2008T11,,3
2008T11,10.1109@TVCG.2008.133,,7
10.1109@TVCG.2008.133,10.1109@TVCG.2008.133_07_01_T11.jpg,257184,1
10.1109@TVCG.2008.133,10.1109@TVCG.2008.133_07_02_T11.jpg,291840,1
10.1109@TVCG.2008.133,10.1109@TVCG.2008.133_07_03_T11.jpg,480600,1
10.1109@TVCG.2008.133,10.1109@TVCG.2008.133_07_05_T11.jpg,3598440,1
10.1109@TVCG.2008.133,10.1109@TVCG.2008.133_07_06_T11.jpg,406587,1
10.1109@TVCG.2008.133,10.1109@TVCG.2008.133_07_07_T11.jpg,3634368,1
10.1109@TVCG.2008.133,10.1109@TVCG.2008.133_07_08_T11.jpg,2507031,1
2008T11,10.1109@TVCG.2008.146,,6
10.1109@TVCG.2008.146,10.1109@TVCG.2008.146_06_01_T11.jpg,2308125,1
10.1109@TVCG.2008.146,10.1109@TVCG.2008.146_06_03_T11.jpg,289656,1
10.1109@TVCG.2008.146,10.1109@TVCG.2008.146_06_04_T11.jpg,551304,1
10.1109@TVCG.2008.146,10.1109@TVCG.2008.146_06_05_T11.jpg,556920,1
10.1109@TVCG.2008.146,10.1109@TVCG.2008.146_06_06_T11.jpg,498240,1
10.1109@TVCG.2008.146,10.1109@TVCG.2008.146_06_07_T11.jpg,3071520,1
2008T11,10.1109@TVCG.2008.163,,11
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_01_T11.jpg,1023780,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_02_T11.jpg,655776,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_03_T11.jpg,530160,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_04_T11.jpg,1692531,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_05_T11.jpg,1347570,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_06_T11.jpg,1183191,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_07_T11.jpg,2795208,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_08_T11.jpg,551985,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_09_T11.jpg,2599125,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_10_T11.jpg,1300650,1
10.1109@TVCG.2008.163,10.1109@TVCG.2008.163_11_11_T11.jpg,7459482,1
