paperID,imageID,size,uncertainty
,2013T07,,2
2013T07,10.1109@TVCG.2013.196,,14
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_01_T07.jpg,1344000,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_02_T07.jpg,1910964,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_03_T07.jpg,877296,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_04_T07.jpg,1104048,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_06_T07.jpg,947778,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_07_T07.jpg,510750,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_08_T07.jpg,602922,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_09_T07.jpg,592020,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_10_T07.jpg,705348,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_11_T07.jpg,868644,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_12_T07.jpg,4290624,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_13_T07.jpg,1709568,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_14_T07.jpg,5764752,1
10.1109@TVCG.2013.196,10.1109@TVCG.2013.196_14_15_T07.jpg,2029497,1
2013T07,10.1109@TVCG.2013.200,,11
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_01_T07.jpg,1991343,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_02_T07.jpg,3090129,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_03_T07.jpg,3608220,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_04_T07.jpg,1192860,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_05_T07.jpg,1984248,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_06_T07.jpg,944208,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_07_T07.jpg,965448,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_08_T07.jpg,3564207,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_09_T07.jpg,410091,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_10_T07.jpg,965430,1
10.1109@TVCG.2013.200,10.1109@TVCG.2013.200_11_11_T07.jpg,3504534,1
