paperID,imageID,size,uncertainty
,2015T07,,1
2015T07,10.1109@TVCG.2015.2468031,,13
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_01_T07.jpg,825120,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_02_T07.jpg,1831104,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_03_T07.jpg,1860180,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_04_T07.jpg,1827360,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_05_T07.jpg,1889280,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_06_T07.jpg,1534584,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_07_T07.jpg,378720,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_08_T07.jpg,1911225,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_09_T07.jpg,1492008,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_10_T07.jpg,1553535,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_11_T07.jpg,3386229,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_12_T07.jpg,1317621,1
10.1109@TVCG.2015.2468031,10.1109@TVCG.2015.2468031_13_13_T07.jpg,642816,1
