paperID,imageID,size,uncertainty
,2010T13,,2
2010T13,10.1109@TVCG.2010.148,,11
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_01_T13.jpg,1475232,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_02_T13.jpg,1670427,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_03_T13.jpg,569064,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_04_T13.jpg,550896,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_05_T13.jpg,412032,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_06_T13.jpg,584649,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_07_T13.jpg,919485,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_08_T13.jpg,2903040,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_09_T13.jpg,852768,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_10_T13.jpg,3429120,1
10.1109@TVCG.2010.148,10.1109@TVCG.2010.148_11_11_T13.jpg,7880916,1
2010T13,10.1109@VAST.2010.5652926,,8
10.1109@VAST.2010.5652926,10.1109@VAST.2010.5652926_08_01_T17.jpg,1035975,1
10.1109@VAST.2010.5652926,10.1109@VAST.2010.5652926_08_02_T17.jpg,1612809,1
10.1109@VAST.2010.5652926,10.1109@VAST.2010.5652926_08_03_T17.jpg,3585603,1
10.1109@VAST.2010.5652926,10.1109@VAST.2010.5652926_08_04_T17.jpg,515523,1
10.1109@VAST.2010.5652926,10.1109@VAST.2010.5652926_08_06_T17.jpg,1404270,1
10.1109@VAST.2010.5652926,10.1109@VAST.2010.5652926_08_07_T17.jpg,2756943,1
10.1109@VAST.2010.5652926,10.1109@VAST.2010.5652926_08_08_T17.jpg,4848336,1
10.1109@VAST.2010.5652926,10.1109@VAST.2010.5652926_08_09_T17.jpg,9964290,1
