paperID,imageID,size,uncertainty
,2010T10,,2
2010T10,10.1109@TVCG.2010.182,,10
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_01_T10.jpg,2261304,1
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_02_T10.jpg,483720,1
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_03_T10.jpg,635712,1
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_04_T10.jpg,645420,1
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_05_T10.jpg,500400,1
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_06_T10.jpg,635712,1
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_07_T10.jpg,670446,1
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_08_T10.jpg,623496,1
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_09_T10.jpg,519552,1
10.1109@TVCG.2010.182,10.1109@TVCG.2010.182_10_10_T10.jpg,535680,1
2010T10,10.1109@TVCG.2010.213,,17
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_01_T10.jpg,1994736,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_02_T10.jpg,651222,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_03_T10.jpg,628320,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_04_T10.jpg,1118169,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_05_T10.jpg,1149984,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_06_T10.jpg,663780,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_07_T10.jpg,1494720,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_08_T10.jpg,634557,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_09_T10.jpg,1208475,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_11_T10.jpg,680862,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_12_T10.jpg,622440,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_13_T10.jpg,1131165,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_14_T10.jpg,2315040,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_15_T10.jpg,1425000,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_16_T10.jpg,1820880,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_17_T10.jpg,555888,1
10.1109@TVCG.2010.213,10.1109@TVCG.2010.213_17_18_T10.jpg,1220664,1
