paperID,imageID,size,uncertainty
,2007T11,,9
2007T11,10.1109@TVCG.2007.70545,,10
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_01_T11.jpg,1412814,1
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_02_T11.jpg,2492880,1
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_03_T11.jpg,1588080,1
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_04_T11.jpg,944880,1
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_05_T11.jpg,2766510,1
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_06_T11.jpg,3072858,1
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_07_T11.jpg,814572,1
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_08_T11.jpg,1088652,1
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_09_T11.jpg,10769517,1
10.1109@TVCG.2007.70545,10.1109@TVCG.2007.70545_10_10_T11.jpg,4068240,1
2007T11,10.1109@TVCG.2007.70551,,9
10.1109@TVCG.2007.70551,10.1109@TVCG.2007.70551_09_01_T11.jpg,632736,1
10.1109@TVCG.2007.70551,10.1109@TVCG.2007.70551_09_02_T11.jpg,610128,1
10.1109@TVCG.2007.70551,10.1109@TVCG.2007.70551_09_03_T11.jpg,637830,1
10.1109@TVCG.2007.70551,10.1109@TVCG.2007.70551_09_04_T11.jpg,805920,1
10.1109@TVCG.2007.70551,10.1109@TVCG.2007.70551_09_05_T11.jpg,1934208,1
10.1109@TVCG.2007.70551,10.1109@TVCG.2007.70551_09_06_T11.jpg,1076403,1
10.1109@TVCG.2007.70551,10.1109@TVCG.2007.70551_09_07_T11.jpg,1167408,1
10.1109@TVCG.2007.70551,10.1109@TVCG.2007.70551_09_08_T11.jpg,5224905,1
10.1109@TVCG.2007.70551,10.1109@TVCG.2007.70551_09_09_T11.jpg,10232001,1
2007T11,10.1109@TVCG.2007.70554,,7
10.1109@TVCG.2007.70554,10.1109@TVCG.2007.70554_07_01_T11.jpg,551304,1
10.1109@TVCG.2007.70554,10.1109@TVCG.2007.70554_07_02_T11.jpg,904152,1
10.1109@TVCG.2007.70554,10.1109@TVCG.2007.70554_07_03_T11.jpg,2699319,1
10.1109@TVCG.2007.70554,10.1109@TVCG.2007.70554_07_04_T11.jpg,845928,1
10.1109@TVCG.2007.70554,10.1109@TVCG.2007.70554_07_05_T11.jpg,718998,1
10.1109@TVCG.2007.70554,10.1109@TVCG.2007.70554_07_06_T11.jpg,1151136,1
10.1109@TVCG.2007.70554,10.1109@TVCG.2007.70554_07_07_T11.jpg,1130976,1
2007T11,10.1109@TVCG.2007.70557,,9
10.1109@TVCG.2007.70557,10.1109@TVCG.2007.70557_09_01_T11.jpg,1719234,1
10.1109@TVCG.2007.70557,10.1109@TVCG.2007.70557_09_02_T11.jpg,657312,1
10.1109@TVCG.2007.70557,10.1109@TVCG.2007.70557_09_03_T11.jpg,1338588,1
10.1109@TVCG.2007.70557,10.1109@TVCG.2007.70557_09_04_T11.jpg,1176126,1
10.1109@TVCG.2007.70557,10.1109@TVCG.2007.70557_09_05_T11.jpg,1424160,1
10.1109@TVCG.2007.70557,10.1109@TVCG.2007.70557_09_06_T11.jpg,387453,1
10.1109@TVCG.2007.70557,10.1109@TVCG.2007.70557_09_07_T11.jpg,1221714,1
10.1109@TVCG.2007.70557,10.1109@TVCG.2007.70557_09_08_T11.jpg,1354200,1
10.1109@TVCG.2007.70557,10.1109@TVCG.2007.70557_09_09_T11.jpg,1197075,1
2007T11,10.1109@TVCG.2007.70579,,6
10.1109@TVCG.2007.70579,10.1109@TVCG.2007.70579_06_01_T11.jpg,362349,1
10.1109@TVCG.2007.70579,10.1109@TVCG.2007.70579_06_02_T11.jpg,1437624,1
10.1109@TVCG.2007.70579,10.1109@TVCG.2007.70579_06_03_T11.jpg,928896,1
10.1109@TVCG.2007.70579,10.1109@TVCG.2007.70579_06_04_T11.jpg,2342424,1
10.1109@TVCG.2007.70579,10.1109@TVCG.2007.70579_06_05_T11.jpg,1101726,1
10.1109@TVCG.2007.70579,10.1109@TVCG.2007.70579_06_06_T11.jpg,1262775,1
2007T11,10.1109@TVCG.2007.70595,,13
10.1109@TVCG.2007.70595,10.1109@TVCG.2007.70595_13_01_T11.jpg,518400,1
10.1109@TVCG.2007.70595,10.1109@TVCG.2007.70595_13_02_T11.jpg,556092,1
10.1109@TVCG.2007.70595,10.1109@TVCG.2007.70595_13_03_T11.jpg,701760,1
10.1109@TVCG.2007.70595,10.1109@TVCG.2007.70595_13_04_T11.jpg,878202,1
10.1109@TVCG.2007.70595,10.1109@TVCG.2007.70595_13_05_T11.jpg,901062,1
