paperID,imageID,size,uncertainty
,2009T03,,3
2009T03,10.1109@VAST.2009.5332584,,12
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_01_T03.jpg,790395,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_02_T03.jpg,787428,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_03_T03.jpg,683892,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_04_T03.jpg,1148400,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_05_T03.jpg,537750,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_06_T03.jpg,411120,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_07_T03.jpg,373293,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_08_T03.jpg,443004,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_09_T03.jpg,585468,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_10_T03.jpg,1956864,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_11_T03.jpg,784680,1
10.1109@VAST.2009.5332584,10.1109@VAST.2009.5332584_12_12_T03.jpg,743904,1
2009T03,10.1109@VAST.2009.5332593,,8
10.1109@VAST.2009.5332593,10.1109@VAST.2009.5332593_08_01_T03.jpg,2521920,1
10.1109@VAST.2009.5332593,10.1109@VAST.2009.5332593_08_02_T03.jpg,1593648,1
10.1109@VAST.2009.5332593,10.1109@VAST.2009.5332593_08_03_T03.jpg,1797876,1
10.1109@VAST.2009.5332593,10.1109@VAST.2009.5332593_08_04_T03.jpg,1195392,1
10.1109@VAST.2009.5332593,10.1109@VAST.2009.5332593_08_05_T03.jpg,2801250,1
10.1109@VAST.2009.5332593,10.1109@VAST.2009.5332593_08_06_T03.jpg,2443110,1
10.1109@VAST.2009.5332593,10.1109@VAST.2009.5332593_08_07_T03.jpg,2103135,1
10.1109@VAST.2009.5332593,10.1109@VAST.2009.5332593_08_08_T03.jpg,2085180,1
2009T03,10.1109@VAST.2009.5333431,,32
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_01_T03.jpg,196896,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_02_T03.jpg,236376,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_03_T03.jpg,1189728,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_04_T03.jpg,1305825,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_05_T03.jpg,172128,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_06_T03.jpg,237690,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_07_T03.jpg,182850,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_08_T03.jpg,111192,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_09_T03.jpg,227328,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_10_T03.jpg,205779,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_11_T03.jpg,257544,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_12_T03.jpg,250560,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_13_T03.jpg,325704,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_14_T03.jpg,219564,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_15_T03.jpg,312960,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_16_T03.jpg,220848,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_17_T03.jpg,473826,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_18_T03.jpg,339696,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_19_T03.jpg,330624,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_20_T03.jpg,337512,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_21_T03.jpg,329616,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_22_T03.jpg,272994,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_23_T03.jpg,209496,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_24_T03.jpg,522315,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_25_T03.jpg,410982,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_26_T03.jpg,304584,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_27_T03.jpg,651792,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_28_T03.jpg,285120,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_29_T03.jpg,672702,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_30_T03.jpg,295470,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_31_T03.jpg,663102,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_32_T03.jpg,183744,1
