paperID,imageID,size,uncertainty
,2008T09,,3
2008T09,10.1109@TVCG.2008.128,,10
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_01_T09.jpg,629706,1
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_02_T09.jpg,600210,1
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_03_T09.jpg,590520,1
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_04_T09.jpg,592992,1
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_05_T09.jpg,583800,1
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_06_T09.jpg,595080,1
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_07_T09.jpg,1723752,1
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_08_T09.jpg,1670886,1
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_09_T09.jpg,1353408,1
10.1109@TVCG.2008.128,10.1109@TVCG.2008.128_10_10_T09.jpg,922563,1
2008T09,10.1109@TVCG.2008.142,,9
10.1109@TVCG.2008.142,10.1109@TVCG.2008.142_09_01_T09.jpg,379008,1
10.1109@TVCG.2008.142,10.1109@TVCG.2008.142_09_02_T09.jpg,789480,1
10.1109@TVCG.2008.142,10.1109@TVCG.2008.142_09_03_T09.jpg,1950072,1
10.1109@TVCG.2008.142,10.1109@TVCG.2008.142_09_04_T09.jpg,968787,1
10.1109@TVCG.2008.142,10.1109@TVCG.2008.142_09_05_T09.jpg,2296728,1
10.1109@TVCG.2008.142,10.1109@TVCG.2008.142_09_06_T09.jpg,2339340,1
10.1109@TVCG.2008.142,10.1109@TVCG.2008.142_09_07_T09.jpg,2627742,1
10.1109@TVCG.2008.142,10.1109@TVCG.2008.142_09_08_T09.jpg,1317330,1
10.1109@TVCG.2008.142,10.1109@TVCG.2008.142_09_09_T09.jpg,482205,1
2008T09,10.1109@TVCG.2008.148,,6
10.1109@TVCG.2008.148,10.1109@TVCG.2008.148_06_01_T09.jpg,1547340,1
10.1109@TVCG.2008.148,10.1109@TVCG.2008.148_06_02_T09.jpg,529920,1
10.1109@TVCG.2008.148,10.1109@TVCG.2008.148_06_03_T09.jpg,2414880,1
10.1109@TVCG.2008.148,10.1109@TVCG.2008.148_06_04_T09.jpg,1213164,1
10.1109@TVCG.2008.148,10.1109@TVCG.2008.148_06_05_T09.jpg,1176450,1
10.1109@TVCG.2008.148,10.1109@TVCG.2008.148_06_06_T09.jpg,1426896,1
