paperID,imageID,size,uncertainty
,2013T01,,25
2013T01,10.1109@TVCG.2013.121,,9
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_01_T01.jpg,1233972,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_02_T01.jpg,927252,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_03_T01.jpg,864000,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_04_T01.jpg,880632,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_05_T01.jpg,610731,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_06_T01.jpg,585144,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_07_T01.jpg,522000,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_08_T01.jpg,1080984,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_09_T01.jpg,4034472,1
2013T01,10.1109@TVCG.2013.122,,16
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_01_T17.jpg,1290969,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_02_T17.jpg,852768,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_03_T17.jpg,179124,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_04_T17.jpg,1516032,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_05_T17.jpg,897138,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_06_T17.jpg,463365,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_07_T17.jpg,584064,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_08_T17.jpg,761025,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_09_T17.jpg,866304,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_10_T17.jpg,1480248,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_11_T17.jpg,1978944,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_12_T17.jpg,1990560,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_13_T17.jpg,1597005,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_14_T17.jpg,2954571,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_15_T17.jpg,2773065,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_16_T17.jpg,2465100,1
2013T01,10.1109@TVCG.2013.130,,2
10.1109@TVCG.2013.130,10.1109@TVCG.2013.130_02_01_T01.jpg,1242864,1
10.1109@TVCG.2013.130,10.1109@TVCG.2013.130_02_02_T01.jpg,8773326,1
2013T01,10.1109@TVCG.2013.131,,12
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_01_T01.jpg,1648269,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_02_T01.jpg,751410,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_03_T01.jpg,2498664,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_04_T01.jpg,546750,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_05_T01.jpg,2507490,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_06_T01.jpg,2516775,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_07_T01.jpg,1871793,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_08_T01.jpg,781326,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_09_T01.jpg,2946438,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_10_T01.jpg,2436390,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_11_T01.jpg,694908,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_12_T01.jpg,2666799,1
2013T01,10.1109@TVCG.2013.137,,6
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_01_T01.jpg,1688757,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_02_T01.jpg,5260068,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_03_T01.jpg,16819680,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_04_T01.jpg,2968731,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_05_T01.jpg,2143200,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_06_T01.jpg,2142690,1
2013T01,10.1109@TVCG.2013.142,,6
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_01_T01.jpg,1842300,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_02_T01.jpg,1826622,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_03_T01.jpg,776601,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_04_T01.jpg,686340,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_05_T01.jpg,1562592,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_06_T01.jpg,2690640,1
2013T01,10.1109@TVCG.2013.150,,10
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_01_T01.jpg,5212116,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_02_T01.jpg,1179675,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_03_T01.jpg,1093500,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_04_T01.jpg,672252,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_05_T01.jpg,629958,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_06_T01.jpg,1190805,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_07_T01.jpg,650868,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_08_T01.jpg,6614964,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_09_T01.jpg,11689992,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_10_T01.jpg,2378886,1
2013T01,10.1109@TVCG.2013.151,,9
10.1109@TVCG.2013.151,10.1109@TVCG.2013.151_09_01_T01.jpg,3708576,1
10.1109@TVCG.2013.151,10.1109@TVCG.2013.151_09_02_T01.jpg,4440987,1
10.1109@TVCG.2013.151,10.1109@TVCG.2013.151_09_03_T01.jpg,407250,1
10.1109@TVCG.2013.151,10.1109@TVCG.2013.151_09_04_T01.jpg,1796025,1
10.1109@TVCG.2013.151,10.1109@TVCG.2013.151_09_05_T01.jpg,4564065,1
10.1109@TVCG.2013.151,10.1109@TVCG.2013.151_09_06_T01.jpg,661089,1
10.1109@TVCG.2013.151,10.1109@TVCG.2013.151_09_07_T01.jpg,737799,1
10.1109@TVCG.2013.151,10.1109@TVCG.2013.151_09_08_T01.jpg,518466,1
10.1109@TVCG.2013.151,10.1109@TVCG.2013.151_09_09_T01.jpg,3263304,1
2013T01,10.1109@TVCG.2013.153,,8
10.1109@TVCG.2013.153,10.1109@TVCG.2013.153_08_01_T17.jpg,676296,1
10.1109@TVCG.2013.153,10.1109@TVCG.2013.153_08_02_T17.jpg,4334736,1
10.1109@TVCG.2013.153,10.1109@TVCG.2013.153_08_03_T17.jpg,4328880,1
10.1109@TVCG.2013.153,10.1109@TVCG.2013.153_08_04_T17.jpg,1634880,1
10.1109@TVCG.2013.153,10.1109@TVCG.2013.153_08_05_T17.jpg,1124550,1
10.1109@TVCG.2013.153,10.1109@TVCG.2013.153_08_06_T17.jpg,4334454,1
10.1109@TVCG.2013.153,10.1109@TVCG.2013.153_08_10_T17.jpg,785664,1
10.1109@TVCG.2013.153,10.1109@TVCG.2013.153_08_11_T17.jpg,466992,1
2013T01,10.1109@TVCG.2013.157,,7
10.1109@TVCG.2013.157,10.1109@TVCG.2013.157_07_01_T01.jpg,2581224,1
10.1109@TVCG.2013.157,10.1109@TVCG.2013.157_07_02_T01.jpg,933246,1
10.1109@TVCG.2013.157,10.1109@TVCG.2013.157_07_03_T01.jpg,1763784,1
10.1109@TVCG.2013.157,10.1109@TVCG.2013.157_07_04_T01.jpg,3770190,1
10.1109@TVCG.2013.157,10.1109@TVCG.2013.157_07_05_T01.jpg,2494800,1
10.1109@TVCG.2013.157,10.1109@TVCG.2013.157_07_06_T01.jpg,860643,1
10.1109@TVCG.2013.157,10.1109@TVCG.2013.157_07_07_T01.jpg,1867968,1
2013T01,10.1109@TVCG.2013.166,,6
10.1109@TVCG.2013.166,10.1109@TVCG.2013.166_06_01_T01.jpg,625002,1
10.1109@TVCG.2013.166,10.1109@TVCG.2013.166_06_02_T01.jpg,332148,1
10.1109@TVCG.2013.166,10.1109@TVCG.2013.166_06_03_T01.jpg,382530,1
10.1109@TVCG.2013.166,10.1109@TVCG.2013.166_06_04_T01.jpg,1244880,1
10.1109@TVCG.2013.166,10.1109@TVCG.2013.166_06_05_T01.jpg,2020200,1
10.1109@TVCG.2013.166,10.1109@TVCG.2013.166_06_06_T01.jpg,1997184,1
2013T01,10.1109@TVCG.2013.167,,12
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_01_T01.jpg,2237964,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_02_T01.jpg,683655,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_03_T01.jpg,1332471,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_04_T01.jpg,795555,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_05_T01.jpg,635265,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_06_T01.jpg,1077921,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_07_T01.jpg,812394,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_08_T01.jpg,809001,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_09_T01.jpg,2163303,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_10_T01.jpg,452844,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_11_T01.jpg,1221480,1
10.1109@TVCG.2013.167,10.1109@TVCG.2013.167_12_12_T01.jpg,619488,1
2013T01,10.1109@TVCG.2013.173,,8
10.1109@TVCG.2013.173,10.1109@TVCG.2013.173_08_01_T01.jpg,2559888,1
10.1109@TVCG.2013.173,10.1109@TVCG.2013.173_08_02_T01.jpg,1559160,1
10.1109@TVCG.2013.173,10.1109@TVCG.2013.173_08_03_T01.jpg,903453,1
10.1109@TVCG.2013.173,10.1109@TVCG.2013.173_08_04_T01.jpg,1058964,1
10.1109@TVCG.2013.173,10.1109@TVCG.2013.173_08_05_T01.jpg,507969,1
10.1109@TVCG.2013.173,10.1109@TVCG.2013.173_08_06_T01.jpg,921855,1
10.1109@TVCG.2013.173,10.1109@TVCG.2013.173_08_07_T01.jpg,1465464,1
10.1109@TVCG.2013.173,10.1109@TVCG.2013.173_08_08_T01.jpg,1121040,1
2013T01,10.1109@TVCG.2013.178,,11
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_01_T01.jpg,3443976,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_02_T01.jpg,180480,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_03_T01.jpg,467613,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_04_T01.jpg,576624,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_05_T01.jpg,1441584,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_06_T01.jpg,1434816,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_07_T01.jpg,2033448,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_08_T01.jpg,1978644,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_09_T01.jpg,1966842,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_10_T01.jpg,1084320,1
10.1109@TVCG.2013.178,10.1109@TVCG.2013.178_11_11_T01.jpg,1070388,1
2013T01,10.1109@TVCG.2013.182,,16
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_01_T01.jpg,1124550,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_02_T01.jpg,779424,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_03_T01.jpg,1293786,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_04_T01.jpg,1064832,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_05_T01.jpg,1010040,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_06_T01.jpg,1059750,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_07_T01.jpg,1320258,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_08_T01.jpg,972594,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_09_T01.jpg,1284210,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_10_T01.jpg,1217034,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_12_T01.jpg,1334085,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_13_T01.jpg,2207790,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_14_T01.jpg,1351296,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_15_T01.jpg,2381886,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_16_T01.jpg,1073232,1
10.1109@TVCG.2013.182,10.1109@TVCG.2013.182_16_17_T01.jpg,2078493,1
2013T01,10.1109@TVCG.2013.184,,10
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_01_T01.jpg,3641895,1
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_02_T01.jpg,1986768,1
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_03_T01.jpg,2211867,1
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_04_T01.jpg,761283,1
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_05_T01.jpg,556500,1
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_06_T01.jpg,1525140,1
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_07_T01.jpg,1488105,1
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_08_T01.jpg,570768,1
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_09_T01.jpg,840348,1
10.1109@TVCG.2013.184,10.1109@TVCG.2013.184_10_10_T01.jpg,598794,1
2013T01,10.1109@TVCG.2013.187,,8
10.1109@TVCG.2013.187,10.1109@TVCG.2013.187_08_01_T01.jpg,710823,1
10.1109@TVCG.2013.187,10.1109@TVCG.2013.187_08_02_T01.jpg,278610,1
10.1109@TVCG.2013.187,10.1109@TVCG.2013.187_08_03_T01.jpg,209979,1
10.1109@TVCG.2013.187,10.1109@TVCG.2013.187_08_04_T01.jpg,180576,1
10.1109@TVCG.2013.187,10.1109@TVCG.2013.187_08_05_T01.jpg,601020,1
10.1109@TVCG.2013.187,10.1109@TVCG.2013.187_08_06_T01.jpg,606636,1
10.1109@TVCG.2013.187,10.1109@TVCG.2013.187_08_07_T01.jpg,2344494,1
10.1109@TVCG.2013.187,10.1109@TVCG.2013.187_08_08_T01.jpg,731052,1
2013T01,10.1109@TVCG.2013.188,,12
10.1109@TVCG.2013.188,10.1109@TVCG.2013.188_12_01_T01.jpg,2213373,1
10.1109@TVCG.2013.188,10.1109@TVCG.2013.188_12_02_T01.jpg,1523574,1
10.1109@TVCG.2013.188,10.1109@TVCG.2013.188_12_03_T01.jpg,636804,1
10.1109@TVCG.2013.188,10.1109@TVCG.2013.188_12_04_T01.jpg,631188,1
10.1109@TVCG.2013.188,10.1109@TVCG.2013.188_12_05_T01.jpg,1478379,1
10.1109@TVCG.2013.188,10.1109@TVCG.2013.188_12_06_T01.jpg,1981128,1
