paperID,imageID,size,uncertainty
,2012T03,,2
2012T03,10.1109@TVCG.2012.215,,11
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_01_T03.jpg,1554432,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_02_T03.jpg,1112640,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_03_T03.jpg,902088,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_04_T03.jpg,576768,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_05_T03.jpg,830961,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_06_T03.jpg,741888,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_07_T03.jpg,603174,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_08_T03.jpg,724752,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_09_T03.jpg,943488,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_10_T03.jpg,421008,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_11_T03.jpg,760320,1
2012T03,10.1109@TVCG.2012.263,,18
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_01_T03.jpg,1448826,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_02_T03.jpg,769887,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_03_T03.jpg,911145,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_04_T03.jpg,785664,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_05_T03.jpg,860001,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_06_T03.jpg,843036,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_07_T03.jpg,668850,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_08_T03.jpg,793962,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_09_T03.jpg,641904,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_10_T03.jpg,937728,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_11_T03.jpg,467631,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_12_T03.jpg,3229614,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_13_T03.jpg,604752,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_14_T03.jpg,589548,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_15_T03.jpg,615072,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_16_T03.jpg,1535616,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_17_T03.jpg,1186914,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_18_T03.jpg,1116144,1
