paperID,imageID,size,uncertainty
,2013T11,,3
2013T11,10.1109@TVCG.2013.128,,14
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_01_T11.jpg,1301856,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_02_T11.jpg,1367925,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_03_T11.jpg,442029,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_04_T11.jpg,659436,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_05_T11.jpg,619248,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_06_T11.jpg,1025865,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_07_T11.jpg,637659,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_08_T11.jpg,794490,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_09_T11.jpg,435744,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_10_T11.jpg,1769292,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_11_T11.jpg,1841454,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_12_T11.jpg,2951370,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_13_T11.jpg,970164,1
10.1109@TVCG.2013.128,10.1109@TVCG.2013.128_14_14_T11.jpg,1226514,1
2013T11,10.1109@TVCG.2013.141,,9
10.1109@TVCG.2013.141,10.1109@TVCG.2013.141_09_01_T11.jpg,1444488,1
10.1109@TVCG.2013.141,10.1109@TVCG.2013.141_09_02_T11.jpg,539649,1
10.1109@TVCG.2013.141,10.1109@TVCG.2013.141_09_03_T11.jpg,336072,1
10.1109@TVCG.2013.141,10.1109@TVCG.2013.141_09_04_T11.jpg,1123488,1
10.1109@TVCG.2013.141,10.1109@TVCG.2013.141_09_06_T11.jpg,218880,1
10.1109@TVCG.2013.141,10.1109@TVCG.2013.141_09_07_T11.jpg,261048,1
10.1109@TVCG.2013.141,10.1109@TVCG.2013.141_09_08_T11.jpg,632316,1
10.1109@TVCG.2013.141,10.1109@TVCG.2013.141_09_09_T11.jpg,2946408,1
10.1109@TVCG.2013.141,10.1109@TVCG.2013.141_09_10_T11.jpg,2791800,1
2013T11,10.1109@TVCG.2013.144,,8
10.1109@TVCG.2013.144,10.1109@TVCG.2013.144_08_01_T11.jpg,6529815,1
10.1109@TVCG.2013.144,10.1109@TVCG.2013.144_08_02_T11.jpg,2028582,1
10.1109@TVCG.2013.144,10.1109@TVCG.2013.144_08_03_T11.jpg,2158992,1
10.1109@TVCG.2013.144,10.1109@TVCG.2013.144_08_04_T11.jpg,2050230,1
10.1109@TVCG.2013.144,10.1109@TVCG.2013.144_08_05_T11.jpg,811242,1
10.1109@TVCG.2013.144,10.1109@TVCG.2013.144_08_06_T11.jpg,2496960,1
10.1109@TVCG.2013.144,10.1109@TVCG.2013.144_08_07_T11.jpg,5451864,1
10.1109@TVCG.2013.144,10.1109@TVCG.2013.144_08_08_T11.jpg,1734750,1
