paperID,imageID,size,uncertainty
,2011T05,,6
2011T05,10.1109@TVCG.2011.185,,11
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_01_T05.jpg,2347800,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_02_T05.jpg,995880,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_03_T05.jpg,765135,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_04_T05.jpg,2448741,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_05_T05.jpg,3406320,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_06_T05.jpg,438084,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_07_T05.jpg,1459488,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_08_T05.jpg,936468,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_09_T05.jpg,543120,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_10_T05.jpg,2517696,1
10.1109@TVCG.2011.185,10.1109@TVCG.2011.185_11_11_T05.jpg,2583411,1
2011T05,10.1109@TVCG.2011.191,,11
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_01_T05.jpg,2944128,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_02_T05.jpg,812160,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_03_T05.jpg,594720,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_04_T05.jpg,2676183,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_05_T05.jpg,438564,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_06_T05.jpg,451548,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_07_T05.jpg,863184,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_08_T05.jpg,1678464,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_09_T05.jpg,1673979,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_10_T05.jpg,915354,1
10.1109@TVCG.2011.191,10.1109@TVCG.2011.191_11_11_T05.jpg,8282016,1
2011T05,10.1109@TVCG.2011.197,,10
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_01_T05.jpg,1916568,1
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_02_T05.jpg,530010,1
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_03_T05.jpg,3919320,1
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_04_T05.jpg,1986915,1
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_05_T05.jpg,7994352,1
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_06_T05.jpg,1797036,1
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_07_T05.jpg,2522826,1
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_08_T05.jpg,1301880,1
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_09_T05.jpg,850512,1
10.1109@TVCG.2011.197,10.1109@TVCG.2011.197_10_10_T05.jpg,2640384,1
2011T05,10.1109@TVCG.2011.202,,19
10.1109@TVCG.2011.202,10.1109@TVCG.2011.202_19_01_T05.jpg,1282272,1
10.1109@TVCG.2011.202,10.1109@TVCG.2011.202_19_02_T05.jpg,2898432,1
10.1109@TVCG.2011.202,10.1109@TVCG.2011.202_19_03_T05.jpg,153468,1
10.1109@TVCG.2011.202,10.1109@TVCG.2011.202_19_04_T05.jpg,1666440,1
10.1109@TVCG.2011.202,10.1109@TVCG.2011.202_19_05_T05.jpg,153720,1
10.1109@TVCG.2011.202,10.1109@TVCG.2011.202_19_06_T05.jpg,558867,1
10.1109@TVCG.2011.202,10.1109@TVCG.2011.202_19_07_T05.jpg,176505,1
10.1109@TVCG.2011.202,10.1109@TVCG.2011.202_19_08_T05.jpg,572352,1
10.1109@TVCG.2011.202,10.1109@TVCG.2011.202_19_09_T05.jpg,1325079,1
