paperID,imageID,size,uncertainty
,2015T17,,11
2015T17,10.1109@TVCG.2015.2467194,,8
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_01_T17.jpg,2761650,6.199053e+00
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_02_T17.jpg,1229250,5.798988e+00
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_03_T17.jpg,1420032,1.717987e+00
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_04_T17.jpg,623781,4.783036e+00
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_05_T17.jpg,794880,6.766969e+00
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_06_T17.jpg,1272888,5.289767e+00
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_07_T17.jpg,796908,6.874374e+00
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_08_T17.jpg,1330560,4.115570e+00
2015T17,10.1109@TVCG.2015.2467449,,7
10.1109@TVCG.2015.2467449,10.1109@TVCG.2015.2467449_07_01_T17.jpg,2254848,6.667497e+00
10.1109@TVCG.2015.2467449,10.1109@TVCG.2015.2467449_07_03_T17.jpg,1002240,2.760939e+00
10.1109@TVCG.2015.2467449,10.1109@TVCG.2015.2467449_07_04_T17.jpg,1372680,7.171087e+00
10.1109@TVCG.2015.2467449,10.1109@TVCG.2015.2467449_07_05_T17.jpg,2229768,4.979607e+00
10.1109@TVCG.2015.2467449,10.1109@TVCG.2015.2467449_07_06_T17.jpg,4540500,3.789990e+00
10.1109@TVCG.2015.2467449,10.1109@TVCG.2015.2467449_07_08_T17.jpg,948480,6.956386e+00
10.1109@TVCG.2015.2467449,10.1109@TVCG.2015.2467449_07_09_T17.jpg,1547616,2.060292e+00
2015T17,10.1109@TVCG.2015.2467552,,13
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_01_T17.jpg,2445210,3.887353e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_02_T17.jpg,577080,2.884843e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_03_T17.jpg,221493,4.208840e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_04_T17.jpg,896994,2.601517e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_05_T17.jpg,961992,4.850353e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_06_T17.jpg,896250,3.494806e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_07_T17.jpg,819144,6.169489e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_08_T17.jpg,930750,3.926810e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_09_T17.jpg,2448660,4.405648e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_10_T17.jpg,1446432,5.107105e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_11_T17.jpg,1729494,3.126022e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_12_T17.jpg,1582080,4.434216e+00
10.1109@TVCG.2015.2467552,10.1109@TVCG.2015.2467552_13_13_T17.jpg,2296872,2.882339e+00
2015T17,10.1109@TVCG.2015.2467612,,15
