paperID,imageID,size,uncertainty
,2010T03,,4
2010T03,10.1109@TVCG.2010.223,,11
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_01_T03.jpg,530502,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_02_T03.jpg,1898496,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_03_T03.jpg,1006560,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_04_T03.jpg,3541239,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_05_T03.jpg,839046,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_06_T03.jpg,945684,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_07_T03.jpg,2921736,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_08_T03.jpg,898560,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_09_T03.jpg,2857014,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_10_T03.jpg,3910656,1
10.1109@TVCG.2010.223,10.1109@TVCG.2010.223_11_11_T03.jpg,955551,1
2010T03,10.1109@VAST.2010.5652478,,14
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_01_T03.jpg,929556,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_03_T03.jpg,1089816,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_04_T03.jpg,1368360,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_05_T03.jpg,543069,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_06_T03.jpg,515475,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_07_T03.jpg,540888,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_08_T03.jpg,540144,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_09_T03.jpg,539448,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_10_T03.jpg,544608,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_11_T03.jpg,1591590,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_12_T03.jpg,412209,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_13_T03.jpg,766584,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_15_T03.jpg,1266720,1
10.1109@VAST.2010.5652478,10.1109@VAST.2010.5652478_14_16_T03.jpg,2068776,1
2010T03,10.1109@VAST.2010.5652484,,7
10.1109@VAST.2010.5652484,10.1109@VAST.2010.5652484_07_01_T03.jpg,1249062,1
10.1109@VAST.2010.5652484,10.1109@VAST.2010.5652484_07_02_T03.jpg,660210,1
10.1109@VAST.2010.5652484,10.1109@VAST.2010.5652484_07_03_T03.jpg,5405595,1
10.1109@VAST.2010.5652484,10.1109@VAST.2010.5652484_07_04_T03.jpg,529404,1
10.1109@VAST.2010.5652484,10.1109@VAST.2010.5652484_07_05_T03.jpg,2412810,1
10.1109@VAST.2010.5652484,10.1109@VAST.2010.5652484_07_07_T03.jpg,4295340,1
10.1109@VAST.2010.5652484,10.1109@VAST.2010.5652484_07_08_T03.jpg,1216875,1
2010T03,10.1109@VAST.2010.5652885,,8
10.1109@VAST.2010.5652885,10.1109@VAST.2010.5652885_08_01_T03.jpg,2667552,1
10.1109@VAST.2010.5652885,10.1109@VAST.2010.5652885_08_02_T03.jpg,805272,1
10.1109@VAST.2010.5652885,10.1109@VAST.2010.5652885_08_03_T03.jpg,1054137,1
10.1109@VAST.2010.5652885,10.1109@VAST.2010.5652885_08_04_T03.jpg,1119348,1
10.1109@VAST.2010.5652885,10.1109@VAST.2010.5652885_08_05_T03.jpg,1429344,1
10.1109@VAST.2010.5652885,10.1109@VAST.2010.5652885_08_06_T03.jpg,998400,1
10.1109@VAST.2010.5652885,10.1109@VAST.2010.5652885_08_07_T03.jpg,1018512,1
10.1109@VAST.2010.5652885,10.1109@VAST.2010.5652885_08_08_T03.jpg,2204496,1
