paperID,imageID,size,uncertainty
,2016T13,,8
2016T13,10.1109@TVCG.2016.2598467,,11
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_01_T13.jpg,423990,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_02_T13.jpg,2202216,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_03_T13.jpg,1148160,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_04_T13.jpg,2815560,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_05_T13.jpg,1657848,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_06_T13.jpg,829056,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_07_T13.jpg,2176488,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_08_T13.jpg,7156278,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_09_T13.jpg,3699147,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_10_T13.jpg,1458972,1
10.1109@TVCG.2016.2598467,10.1109@TVCG.2016.2598467_11_11_T13.jpg,1606656,1
2016T13,10.1109@TVCG.2016.2598496,,9
10.1109@TVCG.2016.2598496,10.1109@TVCG.2016.2598496_09_01_T13.jpg,3447675,1
10.1109@TVCG.2016.2598496,10.1109@TVCG.2016.2598496_09_02_T13.jpg,1321635,1
10.1109@TVCG.2016.2598496,10.1109@TVCG.2016.2598496_09_03_T13.jpg,390720,1
10.1109@TVCG.2016.2598496,10.1109@TVCG.2016.2598496_09_04_T13.jpg,802179,1
10.1109@TVCG.2016.2598496,10.1109@TVCG.2016.2598496_09_05_T13.jpg,292890,1
10.1109@TVCG.2016.2598496,10.1109@TVCG.2016.2598496_09_06_T13.jpg,4472670,1
10.1109@TVCG.2016.2598496,10.1109@TVCG.2016.2598496_09_07_T13.jpg,1333800,1
10.1109@TVCG.2016.2598496,10.1109@TVCG.2016.2598496_09_08_T13.jpg,1584000,1
10.1109@TVCG.2016.2598496,10.1109@TVCG.2016.2598496_09_09_T13.jpg,1459995,1
2016T13,10.1109@TVCG.2016.2598545,,8
10.1109@TVCG.2016.2598545,10.1109@TVCG.2016.2598545_08_01_T17.jpg,1587087,1
10.1109@TVCG.2016.2598545,10.1109@TVCG.2016.2598545_08_02_T17.jpg,1261416,1
10.1109@TVCG.2016.2598545,10.1109@TVCG.2016.2598545_08_03_T17.jpg,1235988,1
10.1109@TVCG.2016.2598545,10.1109@TVCG.2016.2598545_08_04_T17.jpg,463632,1
10.1109@TVCG.2016.2598545,10.1109@TVCG.2016.2598545_08_05_T17.jpg,977820,1
10.1109@TVCG.2016.2598545,10.1109@TVCG.2016.2598545_08_06_T17.jpg,187740,1
10.1109@TVCG.2016.2598545,10.1109@TVCG.2016.2598545_08_07_T17.jpg,1111320,1
10.1109@TVCG.2016.2598545,10.1109@TVCG.2016.2598545_08_08_T17.jpg,877824,1
2016T13,10.1109@TVCG.2016.2598591,,9
10.1109@TVCG.2016.2598591,10.1109@TVCG.2016.2598591_09_01_T17.jpg,2215830,1
10.1109@TVCG.2016.2598591,10.1109@TVCG.2016.2598591_09_02_T17.jpg,757020,1
10.1109@TVCG.2016.2598591,10.1109@TVCG.2016.2598591_09_03_T17.jpg,779724,1
10.1109@TVCG.2016.2598591,10.1109@TVCG.2016.2598591_09_04_T17.jpg,2130624,1
10.1109@TVCG.2016.2598591,10.1109@TVCG.2016.2598591_09_05_T17.jpg,1795728,1
10.1109@TVCG.2016.2598591,10.1109@TVCG.2016.2598591_09_06_T17.jpg,945180,1
10.1109@TVCG.2016.2598591,10.1109@TVCG.2016.2598591_09_07_T17.jpg,671853,1
10.1109@TVCG.2016.2598591,10.1109@TVCG.2016.2598591_09_08_T17.jpg,1834272,1
10.1109@TVCG.2016.2598591,10.1109@TVCG.2016.2598591_09_09_T17.jpg,600600,1
2016T13,10.1109@TVCG.2016.2598624,,11
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_01_T13.jpg,1488954,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_02_T13.jpg,2797728,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_03_T13.jpg,852750,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_04_T13.jpg,834750,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_05_T13.jpg,671751,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_06_T13.jpg,1728216,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_07_T13.jpg,1550250,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_08_T13.jpg,3244788,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_09_T13.jpg,1160481,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_10_T13.jpg,3035904,1
10.1109@TVCG.2016.2598624,10.1109@TVCG.2016.2598624_11_11_T13.jpg,9574740,1
2016T13,10.1109@TVCG.2016.2599016,,15
10.1109@TVCG.2016.2599016,10.1109@TVCG.2016.2599016_15_01_T13.jpg,961884,1
10.1109@TVCG.2016.2599016,10.1109@TVCG.2016.2599016_15_02_T13.jpg,2172480,1
