paperID,imageID,size,uncertainty
,2008T08,,5
2008T08,10.1109@TVCG.2008.122,,9
10.1109@TVCG.2008.122,10.1109@TVCG.2008.122_09_01_T08.jpg,892848,1
10.1109@TVCG.2008.122,10.1109@TVCG.2008.122_09_02_T08.jpg,454059,1
10.1109@TVCG.2008.122,10.1109@TVCG.2008.122_09_03_T08.jpg,555072,1
10.1109@TVCG.2008.122,10.1109@TVCG.2008.122_09_04_T08.jpg,801360,1
10.1109@TVCG.2008.122,10.1109@TVCG.2008.122_09_05_T08.jpg,423510,1
10.1109@TVCG.2008.122,10.1109@TVCG.2008.122_09_06_T08.jpg,440367,1
10.1109@TVCG.2008.122,10.1109@TVCG.2008.122_09_07_T08.jpg,683088,1
10.1109@TVCG.2008.122,10.1109@TVCG.2008.122_09_08_T08.jpg,3802176,1
10.1109@TVCG.2008.122,10.1109@TVCG.2008.122_09_09_T08.jpg,1087800,1
2008T08,10.1109@TVCG.2008.134,,9
10.1109@TVCG.2008.134,10.1109@TVCG.2008.134_10_01_T08.jpg,1642218,1
10.1109@TVCG.2008.134,10.1109@TVCG.2008.134_10_02_T08.jpg,546858,1
10.1109@TVCG.2008.134,10.1109@TVCG.2008.134_10_04_T08.jpg,4407546,1
10.1109@TVCG.2008.134,10.1109@TVCG.2008.134_10_06_T08.jpg,848202,1
10.1109@TVCG.2008.134,10.1109@TVCG.2008.134_10_07_T08.jpg,491283,1
10.1109@TVCG.2008.134,10.1109@TVCG.2008.134_10_08_T08.jpg,631116,1
10.1109@TVCG.2008.134,10.1109@TVCG.2008.134_10_09_T08.jpg,743904,1
10.1109@TVCG.2008.134,10.1109@TVCG.2008.134_10_10_T08.jpg,916971,1
10.1109@TVCG.2008.134,10.1109@TVCG.2008.134_10_11_T08.jpg,483426,1
2008T08,10.1109@TVCG.2008.154,,9
10.1109@TVCG.2008.154,10.1109@TVCG.2008.154_09_01_T08.jpg,2003568,1
10.1109@TVCG.2008.154,10.1109@TVCG.2008.154_09_02_T08.jpg,406200,1
10.1109@TVCG.2008.154,10.1109@TVCG.2008.154_09_03_T08.jpg,195063,1
10.1109@TVCG.2008.154,10.1109@TVCG.2008.154_09_04_T08.jpg,614448,1
10.1109@TVCG.2008.154,10.1109@TVCG.2008.154_09_05_T08.jpg,1313280,1
10.1109@TVCG.2008.154,10.1109@TVCG.2008.154_09_06_T08.jpg,2609670,1
10.1109@TVCG.2008.154,10.1109@TVCG.2008.154_09_07_T08.jpg,729246,1
10.1109@TVCG.2008.154,10.1109@TVCG.2008.154_09_08_T08.jpg,1753911,1
10.1109@TVCG.2008.154,10.1109@TVCG.2008.154_09_09_T08.jpg,989184,1
2008T08,10.1109@TVCG.2008.164,,7
10.1109@TVCG.2008.164,10.1109@TVCG.2008.164_07_01_T08.jpg,544896,1
10.1109@TVCG.2008.164,10.1109@TVCG.2008.164_07_02_T08.jpg,633726,1
10.1109@TVCG.2008.164,10.1109@TVCG.2008.164_07_03_T08.jpg,464088,1
10.1109@TVCG.2008.164,10.1109@TVCG.2008.164_07_04_T08.jpg,467520,1
10.1109@TVCG.2008.164,10.1109@TVCG.2008.164_07_05_T08.jpg,3350712,1
10.1109@TVCG.2008.164,10.1109@TVCG.2008.164_07_06_T08.jpg,2193360,1
10.1109@TVCG.2008.164,10.1109@TVCG.2008.164_07_07_T08.jpg,1346004,1
2008T08,10.1109@TVCG.2008.168,,11
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_02_T08.jpg,2397870,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_03_T08.jpg,2126124,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_04_T08.jpg,1756488,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_05_T08.jpg,1303728,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_06_T08.jpg,504945,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_07_T08.jpg,528168,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_08_T08.jpg,1588566,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_09_T08.jpg,1587498,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_10_T08.jpg,605616,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_11_T08.jpg,303264,1
10.1109@TVCG.2008.168,10.1109@TVCG.2008.168_11_12_T08.jpg,2419722,1
