paperID,imageID,size,uncertainty
,2013T16,,9
2013T16,10.1109@TVCG.2013.123,,11
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_01_T16.jpg,2550240,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_02_T16.jpg,1233720,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_03_T16.jpg,656964,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_04_T16.jpg,692640,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_05_T16.jpg,666888,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_06_T16.jpg,759261,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_07_T16.jpg,751173,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_08_T16.jpg,4271616,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_09_T16.jpg,677688,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_10_T16.jpg,534165,1
10.1109@TVCG.2013.123,10.1109@TVCG.2013.123_11_11_T16.jpg,841164,1
2013T16,10.1109@TVCG.2013.134,,11
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_01_T16.jpg,1374201,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_02_T16.jpg,1548330,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_03_T16.jpg,1243782,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_04_T16.jpg,798270,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_05_T16.jpg,1474578,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_06_T16.jpg,1087104,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_07_T16.jpg,781791,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_08_T16.jpg,836940,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_09_T16.jpg,735210,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_11_T16.jpg,1350774,1
10.1109@TVCG.2013.134,10.1109@TVCG.2013.134_11_12_T16.jpg,724224,1
2013T16,10.1109@TVCG.2013.139,,9
10.1109@TVCG.2013.139,10.1109@TVCG.2013.139_09_01_T16.jpg,2544204,1
10.1109@TVCG.2013.139,10.1109@TVCG.2013.139_09_02_T16.jpg,1516200,1
10.1109@TVCG.2013.139,10.1109@TVCG.2013.139_09_03_T16.jpg,1251936,1
10.1109@TVCG.2013.139,10.1109@TVCG.2013.139_09_04_T16.jpg,1179426,1
10.1109@TVCG.2013.139,10.1109@TVCG.2013.139_09_05_T16.jpg,967386,1
10.1109@TVCG.2013.139,10.1109@TVCG.2013.139_09_06_T16.jpg,575757,1
10.1109@TVCG.2013.139,10.1109@TVCG.2013.139_09_07_T16.jpg,4186080,1
10.1109@TVCG.2013.139,10.1109@TVCG.2013.139_09_08_T16.jpg,536424,1
10.1109@TVCG.2013.139,10.1109@TVCG.2013.139_09_09_T16.jpg,1175238,1
2013T16,10.1109@TVCG.2013.159,,10
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_01_T16.jpg,1345320,1
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_02_T16.jpg,586560,1
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_03_T16.jpg,1124040,1
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_04_T16.jpg,632400,1
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_05_T16.jpg,584631,1
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_06_T16.jpg,780150,1
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_07_T16.jpg,1713840,1
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_08_T16.jpg,1857432,1
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_09_T16.jpg,2269893,1
10.1109@TVCG.2013.159,10.1109@TVCG.2013.159_10_10_T16.jpg,4538208,1
2013T16,10.1109@TVCG.2013.177,,11
10.1109@TVCG.2013.177,10.1109@TVCG.2013.177_11_01_T16.jpg,1920915,1
10.1109@TVCG.2013.177,10.1109@TVCG.2013.177_11_02_T16.jpg,876492,1
10.1109@TVCG.2013.177,10.1109@TVCG.2013.177_11_03_T16.jpg,3920763,1
10.1109@TVCG.2013.177,10.1109@TVCG.2013.177_11_04_T16.jpg,1106784,1
