paperID,imageID,size,uncertainty
,2015T01,,31
2015T01,10.1109@TVCG.2015.2467035,,11
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_01_T01.jpg,1863162,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_02_T01.jpg,1800267,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_03_T01.jpg,438564,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_04_T01.jpg,394596,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_05_T01.jpg,533520,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_06_T01.jpg,515403,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_07_T01.jpg,384192,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_08_T01.jpg,782496,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_09_T01.jpg,894600,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_10_T01.jpg,707616,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_11_T01.jpg,943461,1
2015T01,10.1109@TVCG.2015.2467051,,9
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_01_T01.jpg,1853130,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_02_T01.jpg,681675,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_03_T01.jpg,326757,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_04_T01.jpg,1233096,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_05_T01.jpg,1267872,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_06_T01.jpg,1773900,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_07_T01.jpg,828675,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_08_T01.jpg,3365790,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_09_T01.jpg,1915812,1
2015T01,10.1109@TVCG.2015.2467132,,8
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_01_T01.jpg,489060,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_03_T01.jpg,432825,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_04_T01.jpg,1296480,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_05_T01.jpg,6776952,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_06_T01.jpg,7103187,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_07_T01.jpg,884139,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_08_T01.jpg,958203,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_09_T01.jpg,8228376,1
2015T01,10.1109@TVCG.2015.2467194,,8
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_01_T17.jpg,2761650,1
