paperID,imageID,size,uncertainty
,2015T12,,1
2015T12,10.1109@TVCG.2015.2467291,,13
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_01_T12.jpg,2371620,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_02_T12.jpg,1996158,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_03_T12.jpg,577536,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_04_T12.jpg,1121760,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_05_T12.jpg,789165,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_06_T12.jpg,420384,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_07_T12.jpg,988494,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_08_T12.jpg,1482474,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_09_T12.jpg,3087408,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_10_T12.jpg,805680,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_11_T12.jpg,3148470,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_12_T12.jpg,688200,1
10.1109@TVCG.2015.2467291,10.1109@TVCG.2015.2467291_13_13_T12.jpg,3393216,1
