paperID,imageID,size,uncertainty
,2009T11,,6
2009T11,10.1109@TVCG.2009.125,,11
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_01_T11.jpg,1194519,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_02_T11.jpg,1614375,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_03_T11.jpg,1238688,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_04_T11.jpg,2549115,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_05_T11.jpg,3986784,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_06_T11.jpg,3088470,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_07_T11.jpg,2600640,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_08_T11.jpg,3639405,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_09_T11.jpg,2534733,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_10_T11.jpg,1099791,1
10.1109@TVCG.2009.125,10.1109@TVCG.2009.125_11_11_T11.jpg,558900,1
2009T11,10.1109@TVCG.2009.143,,7
10.1109@TVCG.2009.143,10.1109@TVCG.2009.143_07_01_T11.jpg,479136,1
10.1109@TVCG.2009.143,10.1109@TVCG.2009.143_07_02_T11.jpg,460728,1
10.1109@TVCG.2009.143,10.1109@TVCG.2009.143_07_03_T11.jpg,1101786,1
10.1109@TVCG.2009.143,10.1109@TVCG.2009.143_07_04_T11.jpg,4413528,1
10.1109@TVCG.2009.143,10.1109@TVCG.2009.143_07_05_T11.jpg,2120913,1
10.1109@TVCG.2009.143,10.1109@TVCG.2009.143_07_06_T11.jpg,4799175,1
10.1109@TVCG.2009.143,10.1109@TVCG.2009.143_07_07_T11.jpg,4818888,1
2009T11,10.1109@TVCG.2009.154,,13
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_01_T11.jpg,1031424,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_02_T11.jpg,756096,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_03_T11.jpg,1080486,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_04_T11.jpg,794385,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_05_T11.jpg,1846200,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_06_T11.jpg,1350921,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_07_T11.jpg,1222590,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_08_T11.jpg,861105,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_09_T11.jpg,937986,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_10_T11.jpg,2324886,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_11_T11.jpg,871731,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_12_T11.jpg,1149984,1
10.1109@TVCG.2009.154,10.1109@TVCG.2009.154_13_13_T11.jpg,684018,1
2009T11,10.1109@TVCG.2009.159,,7
10.1109@TVCG.2009.159,10.1109@TVCG.2009.159_07_01_T11.jpg,505080,1
10.1109@TVCG.2009.159,10.1109@TVCG.2009.159_07_02_T11.jpg,1567824,1
10.1109@TVCG.2009.159,10.1109@TVCG.2009.159_07_03_T11.jpg,605640,1
10.1109@TVCG.2009.159,10.1109@TVCG.2009.159_07_04_T11.jpg,716625,1
10.1109@TVCG.2009.159,10.1109@TVCG.2009.159_07_05_T11.jpg,834273,1
10.1109@TVCG.2009.159,10.1109@TVCG.2009.159_07_06_T11.jpg,528264,1
10.1109@TVCG.2009.159,10.1109@TVCG.2009.159_07_07_T11.jpg,797472,1
2009T11,10.1109@TVCG.2009.190,,8
10.1109@TVCG.2009.190,10.1109@TVCG.2009.190_08_01_T11.jpg,787512,1
10.1109@TVCG.2009.190,10.1109@TVCG.2009.190_08_03_T11.jpg,406272,1
10.1109@TVCG.2009.190,10.1109@TVCG.2009.190_08_04_T11.jpg,1097775,1
10.1109@TVCG.2009.190,10.1109@TVCG.2009.190_08_05_T11.jpg,1500576,1
10.1109@TVCG.2009.190,10.1109@TVCG.2009.190_08_06_T11.jpg,1629720,1
10.1109@TVCG.2009.190,10.1109@TVCG.2009.190_08_07_T11.jpg,3802623,1
10.1109@TVCG.2009.190,10.1109@TVCG.2009.190_08_08_T11.jpg,1451124,1
10.1109@TVCG.2009.190,10.1109@TVCG.2009.190_08_09_T11.jpg,1222848,1
2009T11,10.1109@TVCG.2009.198,,9
10.1109@TVCG.2009.198,10.1109@TVCG.2009.198_09_01_T11.jpg,666672,1
10.1109@TVCG.2009.198,10.1109@TVCG.2009.198_09_02_T11.jpg,645750,1
10.1109@TVCG.2009.198,10.1109@TVCG.2009.198_09_03_T11.jpg,1336563,1
10.1109@TVCG.2009.198,10.1109@TVCG.2009.198_09_04_T11.jpg,1641408,1
10.1109@TVCG.2009.198,10.1109@TVCG.2009.198_09_05_T11.jpg,1455300,1
10.1109@TVCG.2009.198,10.1109@TVCG.2009.198_09_06_T11.jpg,664242,1
10.1109@TVCG.2009.198,10.1109@TVCG.2009.198_09_07_T11.jpg,305520,1
10.1109@TVCG.2009.198,10.1109@TVCG.2009.198_09_08_T11.jpg,2640015,1
10.1109@TVCG.2009.198,10.1109@TVCG.2009.198_09_09_T11.jpg,2569632,1
