paperID,imageID,size,uncertainty
,2014T08,,6
2014T08,10.1109@TVCG.2014.2346351,,10
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_01_T08.jpg,1112115,1
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_02_T08.jpg,615186,1
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_03_T08.jpg,1309440,1
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_04_T08.jpg,784419,1
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_05_T08.jpg,1772847,1
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_06_T08.jpg,715368,1
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_07_T08.jpg,3643023,1
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_08_T08.jpg,1230234,1
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_09_T08.jpg,2938440,1
10.1109@TVCG.2014.2346351,10.1109@TVCG.2014.2346351_10_10_T08.jpg,5286270,1
2014T08,10.1109@TVCG.2014.2346404,,9
10.1109@TVCG.2014.2346404,10.1109@TVCG.2014.2346404_09_01_T08.jpg,1731561,1
10.1109@TVCG.2014.2346404,10.1109@TVCG.2014.2346404_09_02_T08.jpg,1115328,1
10.1109@TVCG.2014.2346404,10.1109@TVCG.2014.2346404_09_03_T08.jpg,2027520,1
10.1109@TVCG.2014.2346404,10.1109@TVCG.2014.2346404_09_04_T08.jpg,1026432,1
10.1109@TVCG.2014.2346404,10.1109@TVCG.2014.2346404_09_05_T08.jpg,1021968,1
10.1109@TVCG.2014.2346404,10.1109@TVCG.2014.2346404_09_06_T08.jpg,2577894,1
10.1109@TVCG.2014.2346404,10.1109@TVCG.2014.2346404_09_07_T08.jpg,747054,1
10.1109@TVCG.2014.2346404,10.1109@TVCG.2014.2346404_09_08_T08.jpg,2174379,1
10.1109@TVCG.2014.2346404,10.1109@TVCG.2014.2346404_09_09_T08.jpg,1227264,1
2014T08,10.1109@TVCG.2014.2346425,,12
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_01_T08.jpg,1054368,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_02_T08.jpg,369402,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_03_T08.jpg,1639320,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_04_T08.jpg,854784,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_05_T08.jpg,692838,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_07_T08.jpg,1804920,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_08_T08.jpg,1720032,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_09_T08.jpg,2089056,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_10_T08.jpg,908214,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_11_T08.jpg,1668771,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_12_T08.jpg,1652778,1
10.1109@TVCG.2014.2346425,10.1109@TVCG.2014.2346425_12_13_T08.jpg,731241,1
2014T08,10.1109@TVCG.2014.2346458,,10
10.1109@TVCG.2014.2346458,10.1109@TVCG.2014.2346458_10_01_T08.jpg,1454310,1
10.1109@TVCG.2014.2346458,10.1109@TVCG.2014.2346458_10_02_T08.jpg,1236288,1
10.1109@TVCG.2014.2346458,10.1109@TVCG.2014.2346458_10_03_T08.jpg,1238688,1
10.1109@TVCG.2014.2346458,10.1109@TVCG.2014.2346458_10_04_T08.jpg,5438208,1
10.1109@TVCG.2014.2346458,10.1109@TVCG.2014.2346458_10_05_T08.jpg,996984,1
10.1109@TVCG.2014.2346458,10.1109@TVCG.2014.2346458_10_06_T08.jpg,1020768,1
