paperID,imageID,size,uncertainty
,2008T06,,6
2008T06,10.1109@TVCG.2008.137,,11
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_01_T06.jpg,453894,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_02_T06.jpg,626106,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_03_T06.jpg,5467704,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_04_T06.jpg,694557,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_05_T06.jpg,690795,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_06_T06.jpg,153339,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_07_T06.jpg,546588,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_08_T06.jpg,312120,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_09_T06.jpg,1336080,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_10_T06.jpg,1115040,1
10.1109@TVCG.2008.137,10.1109@TVCG.2008.137_11_11_T06.jpg,788697,1
2008T06,10.1109@TVCG.2008.138,,9
10.1109@TVCG.2008.138,10.1109@TVCG.2008.138_09_02_T06.jpg,1351680,1
10.1109@TVCG.2008.138,10.1109@TVCG.2008.138_09_03_T06.jpg,471582,1
10.1109@TVCG.2008.138,10.1109@TVCG.2008.138_09_04_T06.jpg,1034280,1
10.1109@TVCG.2008.138,10.1109@TVCG.2008.138_09_05_T06.jpg,520290,1
10.1109@TVCG.2008.138,10.1109@TVCG.2008.138_09_06_T06.jpg,497376,1
10.1109@TVCG.2008.138,10.1109@TVCG.2008.138_09_07_T06.jpg,2028600,1
10.1109@TVCG.2008.138,10.1109@TVCG.2008.138_09_08_T06.jpg,2396544,1
10.1109@TVCG.2008.138,10.1109@TVCG.2008.138_09_09_T06.jpg,625632,1
10.1109@TVCG.2008.138,10.1109@TVCG.2008.138_09_10_T06.jpg,928200,1
2008T06,10.1109@TVCG.2008.166,,15
