paperID,imageID,size,uncertainty
,2016T06,,12
2016T06,10.1109@TVCG.2016.2598444,,6
10.1109@TVCG.2016.2598444,10.1109@TVCG.2016.2598444_06_01_T17.jpg,3039120,1
10.1109@TVCG.2016.2598444,10.1109@TVCG.2016.2598444_06_02_T17.jpg,194040,1
10.1109@TVCG.2016.2598444,10.1109@TVCG.2016.2598444_06_03_T17.jpg,3050496,1
10.1109@TVCG.2016.2598444,10.1109@TVCG.2016.2598444_06_04_T17.jpg,827952,1
10.1109@TVCG.2016.2598444,10.1109@TVCG.2016.2598444_06_05_T17.jpg,986565,1
10.1109@TVCG.2016.2598444,10.1109@TVCG.2016.2598444_06_06_T17.jpg,858240,1
2016T06,10.1109@TVCG.2016.2598445,,9
10.1109@TVCG.2016.2598445,10.1109@TVCG.2016.2598445_09_01_T06.jpg,3283020,1
10.1109@TVCG.2016.2598445,10.1109@TVCG.2016.2598445_09_02_T06.jpg,999408,1
10.1109@TVCG.2016.2598445,10.1109@TVCG.2016.2598445_09_03_T06.jpg,2045532,1
10.1109@TVCG.2016.2598445,10.1109@TVCG.2016.2598445_09_04_T06.jpg,1476000,1
10.1109@TVCG.2016.2598445,10.1109@TVCG.2016.2598445_09_05_T06.jpg,1565664,1
10.1109@TVCG.2016.2598445,10.1109@TVCG.2016.2598445_09_06_T06.jpg,1420110,1
10.1109@TVCG.2016.2598445,10.1109@TVCG.2016.2598445_09_07_T06.jpg,1598364,1
10.1109@TVCG.2016.2598445,10.1109@TVCG.2016.2598445_09_08_T06.jpg,3061800,1
10.1109@TVCG.2016.2598445,10.1109@TVCG.2016.2598445_09_09_T06.jpg,3081276,1
2016T06,10.1109@TVCG.2016.2598466,,12
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_01_T06.jpg,1083498,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_02_T06.jpg,4031859,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_03_T06.jpg,1502496,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_04_T06.jpg,1173840,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_05_T06.jpg,1455120,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_06_T06.jpg,699480,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_07_T06.jpg,467976,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_08_T06.jpg,231870,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_09_T06.jpg,962736,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_10_T06.jpg,357504,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_11_T06.jpg,649728,1
10.1109@TVCG.2016.2598466,10.1109@TVCG.2016.2598466_12_12_T06.jpg,718707,1
2016T06,10.1109@TVCG.2016.2598469,,9
10.1109@TVCG.2016.2598469,10.1109@TVCG.2016.2598469_09_01_T17.jpg,2187108,1
10.1109@TVCG.2016.2598469,10.1109@TVCG.2016.2598469_09_02_T17.jpg,540216,1
10.1109@TVCG.2016.2598469,10.1109@TVCG.2016.2598469_09_03_T17.jpg,519114,1
10.1109@TVCG.2016.2598469,10.1109@TVCG.2016.2598469_09_04_T17.jpg,508173,1
10.1109@TVCG.2016.2598469,10.1109@TVCG.2016.2598469_09_05_T17.jpg,632256,1
10.1109@TVCG.2016.2598469,10.1109@TVCG.2016.2598469_09_06_T17.jpg,689931,1
10.1109@TVCG.2016.2598469,10.1109@TVCG.2016.2598469_09_07_T17.jpg,725940,1
10.1109@TVCG.2016.2598469,10.1109@TVCG.2016.2598469_09_08_T17.jpg,732096,1
10.1109@TVCG.2016.2598469,10.1109@TVCG.2016.2598469_09_09_T17.jpg,1375308,1
2016T06,10.1109@TVCG.2016.2598590,,9
10.1109@TVCG.2016.2598590,10.1109@TVCG.2016.2598590_09_01_T06.jpg,983430,1
10.1109@TVCG.2016.2598590,10.1109@TVCG.2016.2598590_09_02_T06.jpg,878472,1
10.1109@TVCG.2016.2598590,10.1109@TVCG.2016.2598590_09_03_T06.jpg,247380,1
10.1109@TVCG.2016.2598590,10.1109@TVCG.2016.2598590_09_04_T06.jpg,657000,1
10.1109@TVCG.2016.2598590,10.1109@TVCG.2016.2598590_09_05_T06.jpg,1510848,1
10.1109@TVCG.2016.2598590,10.1109@TVCG.2016.2598590_09_06_T06.jpg,1560870,1
10.1109@TVCG.2016.2598590,10.1109@TVCG.2016.2598590_09_07_T06.jpg,557568,1
10.1109@TVCG.2016.2598590,10.1109@TVCG.2016.2598590_09_08_T06.jpg,4407348,1
10.1109@TVCG.2016.2598590,10.1109@TVCG.2016.2598590_09_09_T06.jpg,1669284,1
2016T06,10.1109@TVCG.2016.2598667,,12
10.1109@TVCG.2016.2598667,10.1109@TVCG.2016.2598667_12_01_T06.jpg,1348200,1
10.1109@TVCG.2016.2598667,10.1109@TVCG.2016.2598667_12_02_T06.jpg,3360921,1
10.1109@TVCG.2016.2598667,10.1109@TVCG.2016.2598667_12_03_T06.jpg,1454520,1
10.1109@TVCG.2016.2598667,10.1109@TVCG.2016.2598667_12_04_T06.jpg,1170000,1
10.1109@TVCG.2016.2598667,10.1109@TVCG.2016.2598667_12_05_T06.jpg,859140,1
10.1109@TVCG.2016.2598667,10.1109@TVCG.2016.2598667_12_06_T06.jpg,817305,1
10.1109@TVCG.2016.2598667,10.1109@TVCG.2016.2598667_12_07_T06.jpg,1170855,1
10.1109@TVCG.2016.2598667,10.1109@TVCG.2016.2598667_12_08_T06.jpg,2934000,1
