paperID,imageID,size,uncertainty
,2014T04,,17
2014T04,10.1109@TVCG.2014.2346291,,12
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_01_T04.jpg,6072129,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_02_T04.jpg,2595045,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_03_T04.jpg,896694,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_04_T04.jpg,438198,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_05_T04.jpg,1166880,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_06_T04.jpg,319926,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_07_T04.jpg,1453920,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_08_T04.jpg,679440,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_09_T04.jpg,702000,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_10_T04.jpg,683088,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_11_T04.jpg,902538,1
10.1109@TVCG.2014.2346291,10.1109@TVCG.2014.2346291_12_12_T04.jpg,1328643,1
2014T04,10.1109@TVCG.2014.2346298,,9
10.1109@TVCG.2014.2346298,10.1109@TVCG.2014.2346298_09_01_T04.jpg,514800,1
10.1109@TVCG.2014.2346298,10.1109@TVCG.2014.2346298_09_02_T04.jpg,1051152,1
10.1109@TVCG.2014.2346298,10.1109@TVCG.2014.2346298_09_03_T04.jpg,1695240,1
10.1109@TVCG.2014.2346298,10.1109@TVCG.2014.2346298_09_04_T04.jpg,1288320,1
10.1109@TVCG.2014.2346298,10.1109@TVCG.2014.2346298_09_05_T04.jpg,1234140,1
10.1109@TVCG.2014.2346298,10.1109@TVCG.2014.2346298_09_06_T04.jpg,1647975,1
10.1109@TVCG.2014.2346298,10.1109@TVCG.2014.2346298_09_07_T04.jpg,659526,1
10.1109@TVCG.2014.2346298,10.1109@TVCG.2014.2346298_09_08_T04.jpg,2202624,1
10.1109@TVCG.2014.2346298,10.1109@TVCG.2014.2346298_09_09_T04.jpg,3431400,1
2014T04,10.1109@TVCG.2014.2346311,,9
10.1109@TVCG.2014.2346311,10.1109@TVCG.2014.2346311_09_01_T04.jpg,4928796,1
10.1109@TVCG.2014.2346311,10.1109@TVCG.2014.2346311_09_02_T04.jpg,1272390,1
10.1109@TVCG.2014.2346311,10.1109@TVCG.2014.2346311_09_03_T04.jpg,2061120,1
10.1109@TVCG.2014.2346311,10.1109@TVCG.2014.2346311_09_04_T04.jpg,1730691,1
