paperID,imageID,size,uncertainty
,2016T10,,3
2016T10,10.1109@TVCG.2016.2598585,,10
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_01_T10.jpg,2125827,1
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_02_T10.jpg,2232000,1
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_03_T10.jpg,832215,1
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_04_T10.jpg,1682136,1
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_05_T10.jpg,793686,1
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_06_T10.jpg,3170316,1
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_07_T10.jpg,658752,1
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_08_T10.jpg,947940,1
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_09_T10.jpg,2210106,1
10.1109@TVCG.2016.2598585,10.1109@TVCG.2016.2598585_10_10_T10.jpg,1291311,1
2016T10,10.1109@TVCG.2016.2599017,,12
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_01_T10.jpg,1948950,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_02_T10.jpg,406809,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_03_T10.jpg,389136,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_04_T10.jpg,913830,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_05_T10.jpg,434976,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_06_T10.jpg,456144,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_07_T10.jpg,2058408,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_08_T10.jpg,1139019,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_09_T10.jpg,398991,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_10_T10.jpg,1866600,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_11_T10.jpg,1054317,1
10.1109@TVCG.2016.2599017,10.1109@TVCG.2016.2599017_12_12_T10.jpg,3579096,1
2016T10,10.1109@VAST.2016.7883518,,12
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_01_T17.jpg,1854528,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_02_T17.jpg,304848,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_03_T17.jpg,2432610,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_04_T17.jpg,426642,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_05_T17.jpg,476778,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_06_T17.jpg,1862919,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_07_T17.jpg,1847040,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_08_T17.jpg,1592352,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_09_T17.jpg,277848,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_10_T17.jpg,680940,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_11_T17.jpg,282744,1
10.1109@VAST.2016.7883518,10.1109@VAST.2016.7883518_12_12_T17.jpg,587367,1
