paperID,imageID,size,uncertainty
,2009T14,,1
2009T14,10.1109@TVCG.2009.166,,14
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_01_T14.jpg,1880676,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_02_T14.jpg,550128,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_03_T14.jpg,860112,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_04_T14.jpg,1195776,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_05_T14.jpg,644358,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_06_T14.jpg,2738592,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_07_T14.jpg,4252380,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_08_T14.jpg,604800,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_09_T14.jpg,4174212,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_10_T14.jpg,3968880,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_11_T14.jpg,1802112,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_12_T14.jpg,4069824,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_13_T14.jpg,1207920,1
10.1109@TVCG.2009.166,10.1109@TVCG.2009.166_14_14_T14.jpg,1244880,1
